CHROMOSOME	LENGTH	ALIGNED_READS	SAMPLE_NAME
chr4	191154276	0	21-298-04842-GER2213054
chr5	180915260	0	21-298-04842-GER2213054
chr6	171115067	0	21-298-04842-GER2213054
chr7	159138663	0	21-298-04842-GER2213054
chr8	146364022	0	21-298-04842-GER2213054
chr9	141213431	0	21-298-04842-GER2213054
chr10	135534747	0	21-298-04842-GER2213054
chr11	135006516	0	21-298-04842-GER2213054
chr12	133851895	0	21-298-04842-GER2213054
chr13	115169878	0	21-298-04842-GER2213054
chr14	107349540	0	21-298-04842-GER2213054
chr15	102531392	0	21-298-04842-GER2213054
chr16	90354753	0	21-298-04842-GER2213054
chr17	81195210	0	21-298-04842-GER2213054
chr18	78077248	0	21-298-04842-GER2213054
chr19	59128983	0	21-298-04842-GER2213054
chr20	63025520	0	21-298-04842-GER2213054
chr21	48129895	0	21-298-04842-GER2213054
chr22	51304566	0	21-298-04842-GER2213054
chrX	155270560	0	21-298-04842-GER2213054
chrY	59373566	0	21-298-04842-GER2213054
chrM	16571	0	21-298-04842-GER2213054
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-298-04842-GER2213054
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-298-04842-GER2213054
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-298-04842-GER2213054
J04353.1	7912	63	21-298-04842-GER2213054
M12732.1	7909	74	21-298-04842-GER2213054
X74477.1	7879	19	21-298-04842-GER2213054
NC001526.4	7906	815	21-298-04842-GER2213054
NC001357.1	7857	1599	21-298-04842-GER2213054
NoCoordinateCount= 0	NA	NA	21-298-04842-GER2213054
chr1	249250621	0	21-027-01771-GER2106962
chr2	243199373	0	21-027-01771-GER2106962
chr3	198022430	0	21-027-01771-GER2106962
chr4	191154276	0	21-027-01771-GER2106962
chr5	180915260	0	21-027-01771-GER2106962
chr6	171115067	0	21-027-01771-GER2106962
chr7	159138663	0	21-027-01771-GER2106962
chr8	146364022	0	21-027-01771-GER2106962
chr9	141213431	0	21-027-01771-GER2106962
chr10	135534747	0	21-027-01771-GER2106962
chr11	135006516	0	21-027-01771-GER2106962
chr12	133851895	0	21-027-01771-GER2106962
chr13	115169878	0	21-027-01771-GER2106962
chr14	107349540	0	21-027-01771-GER2106962
chr15	102531392	0	21-027-01771-GER2106962
chr16	90354753	0	21-027-01771-GER2106962
chr17	81195210	0	21-027-01771-GER2106962
chr18	78077248	0	21-027-01771-GER2106962
chr19	59128983	0	21-027-01771-GER2106962
chr20	63025520	0	21-027-01771-GER2106962
chr21	48129895	0	21-027-01771-GER2106962
chr22	51304566	0	21-027-01771-GER2106962
chrX	155270560	0	21-027-01771-GER2106962
chrY	59373566	0	21-027-01771-GER2106962
chrM	16571	0	21-027-01771-GER2106962
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-027-01771-GER2106962
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-027-01771-GER2106962
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-027-01771-GER2106962
J04353.1	7912	90	21-027-01771-GER2106962
M12732.1	7909	59	21-027-01771-GER2106962
X74477.1	7879	39	21-027-01771-GER2106962
NC001526.4	7906	935	21-027-01771-GER2106962
NC001357.1	7857	1209	21-027-01771-GER2106962
NoCoordinateCount= 0	NA	NA	21-027-01771-GER2106962
chr1	249250621	0	21-147-01127-GER2110509
chr2	243199373	0	21-147-01127-GER2110509
chr3	198022430	0	21-147-01127-GER2110509
chr4	191154276	0	21-147-01127-GER2110509
chr5	180915260	0	21-147-01127-GER2110509
chr6	171115067	0	21-147-01127-GER2110509
chr7	159138663	0	21-147-01127-GER2110509
chr8	146364022	0	21-147-01127-GER2110509
chr9	141213431	0	21-147-01127-GER2110509
chr10	135534747	0	21-147-01127-GER2110509
chr11	135006516	0	21-147-01127-GER2110509
chr12	133851895	0	21-147-01127-GER2110509
chr13	115169878	0	21-147-01127-GER2110509
chr14	107349540	0	21-147-01127-GER2110509
chr15	102531392	0	21-147-01127-GER2110509
chr16	90354753	0	21-147-01127-GER2110509
chr17	81195210	0	21-147-01127-GER2110509
chr18	78077248	0	21-147-01127-GER2110509
chr19	59128983	0	21-147-01127-GER2110509
chr20	63025520	0	21-147-01127-GER2110509
chr21	48129895	0	21-147-01127-GER2110509
chr22	51304566	0	21-147-01127-GER2110509
chrX	155270560	0	21-147-01127-GER2110509
chrY	59373566	0	21-147-01127-GER2110509
chrM	16571	0	21-147-01127-GER2110509
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-147-01127-GER2110509
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-147-01127-GER2110509
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-147-01127-GER2110509
J04353.1	7912	54	21-147-01127-GER2110509
M12732.1	7909	121	21-147-01127-GER2110509
X74477.1	7879	22	21-147-01127-GER2110509
NC001526.4	7906	904	21-147-01127-GER2110509
NC001357.1	7857	970	21-147-01127-GER2110509
NoCoordinateCount= 0	NA	NA	21-147-01127-GER2110509
chr1	249250621	0	20-015-02671-GER2110366
chr2	243199373	0	20-015-02671-GER2110366
chr3	198022430	0	20-015-02671-GER2110366
chr4	191154276	0	20-015-02671-GER2110366
chr5	180915260	0	20-015-02671-GER2110366
chr6	171115067	0	20-015-02671-GER2110366
chr7	159138663	0	20-015-02671-GER2110366
chr8	146364022	0	20-015-02671-GER2110366
chr9	141213431	0	20-015-02671-GER2110366
chr10	135534747	0	20-015-02671-GER2110366
chr11	135006516	0	20-015-02671-GER2110366
chr12	133851895	0	20-015-02671-GER2110366
chr13	115169878	0	20-015-02671-GER2110366
chr14	107349540	0	20-015-02671-GER2110366
chr15	102531392	0	20-015-02671-GER2110366
chr16	90354753	0	20-015-02671-GER2110366
chr17	81195210	0	20-015-02671-GER2110366
chr18	78077248	0	20-015-02671-GER2110366
chr19	59128983	0	20-015-02671-GER2110366
chr20	63025520	0	20-015-02671-GER2110366
chr21	48129895	0	20-015-02671-GER2110366
chr22	51304566	0	20-015-02671-GER2110366
chrX	155270560	0	20-015-02671-GER2110366
chrY	59373566	0	20-015-02671-GER2110366
chrM	16571	0	20-015-02671-GER2110366
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-015-02671-GER2110366
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-015-02671-GER2110366
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-015-02671-GER2110366
J04353.1	7912	147	20-015-02671-GER2110366
M12732.1	7909	133	20-015-02671-GER2110366
X74477.1	7879	167	20-015-02671-GER2110366
NC001526.4	7906	45060	20-015-02671-GER2110366
NC001357.1	7857	3978	20-015-02671-GER2110366
NoCoordinateCount= 0	NA	NA	20-015-02671-GER2110366
chr1	249250621	0	18-227-01230-GER2106872
chr2	243199373	0	18-227-01230-GER2106872
chr3	198022430	0	18-227-01230-GER2106872
chr4	191154276	0	18-227-01230-GER2106872
chr5	180915260	0	18-227-01230-GER2106872
chr6	171115067	0	18-227-01230-GER2106872
chr7	159138663	0	18-227-01230-GER2106872
chr8	146364022	0	18-227-01230-GER2106872
chr9	141213431	0	18-227-01230-GER2106872
chr10	135534747	0	18-227-01230-GER2106872
chr11	135006516	0	18-227-01230-GER2106872
chr12	133851895	0	18-227-01230-GER2106872
chr13	115169878	0	18-227-01230-GER2106872
chr14	107349540	0	18-227-01230-GER2106872
chr15	102531392	0	18-227-01230-GER2106872
chr16	90354753	0	18-227-01230-GER2106872
chr17	81195210	0	18-227-01230-GER2106872
chr18	78077248	0	18-227-01230-GER2106872
chr19	59128983	0	18-227-01230-GER2106872
chr20	63025520	0	18-227-01230-GER2106872
chr21	48129895	0	18-227-01230-GER2106872
chr22	51304566	0	18-227-01230-GER2106872
chrX	155270560	0	18-227-01230-GER2106872
chrY	59373566	0	18-227-01230-GER2106872
chrM	16571	0	18-227-01230-GER2106872
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-227-01230-GER2106872
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-227-01230-GER2106872
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-227-01230-GER2106872
J04353.1	7912	74	18-227-01230-GER2106872
M12732.1	7909	71	18-227-01230-GER2106872
X74477.1	7879	20	18-227-01230-GER2106872
NC001526.4	7906	980	18-227-01230-GER2106872
NC001357.1	7857	3769	18-227-01230-GER2106872
NoCoordinateCount= 0	NA	NA	18-227-01230-GER2106872
chr1	249250621	0	21-075-01870-GER2107114
chr2	243199373	0	21-075-01870-GER2107114
chr3	198022430	0	21-075-01870-GER2107114
chr4	191154276	0	21-075-01870-GER2107114
chr5	180915260	0	21-075-01870-GER2107114
chr6	171115067	0	21-075-01870-GER2107114
chr7	159138663	0	21-075-01870-GER2107114
chr8	146364022	0	21-075-01870-GER2107114
chr9	141213431	0	21-075-01870-GER2107114
chr10	135534747	0	21-075-01870-GER2107114
chr11	135006516	0	21-075-01870-GER2107114
chr12	133851895	0	21-075-01870-GER2107114
chr13	115169878	0	21-075-01870-GER2107114
chr14	107349540	0	21-075-01870-GER2107114
chr15	102531392	0	21-075-01870-GER2107114
chr16	90354753	0	21-075-01870-GER2107114
chr17	81195210	0	21-075-01870-GER2107114
chr18	78077248	0	21-075-01870-GER2107114
chr19	59128983	0	21-075-01870-GER2107114
chr20	63025520	0	21-075-01870-GER2107114
chr21	48129895	0	21-075-01870-GER2107114
chr22	51304566	0	21-075-01870-GER2107114
chrX	155270560	0	21-075-01870-GER2107114
chrY	59373566	0	21-075-01870-GER2107114
chrM	16571	0	21-075-01870-GER2107114
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-075-01870-GER2107114
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-075-01870-GER2107114
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-075-01870-GER2107114
J04353.1	7912	102	21-075-01870-GER2107114
M12732.1	7909	98	21-075-01870-GER2107114
X74477.1	7879	42	21-075-01870-GER2107114
NC001526.4	7906	1530	21-075-01870-GER2107114
NC001357.1	7857	2261	21-075-01870-GER2107114
NoCoordinateCount= 0	NA	NA	21-075-01870-GER2107114
chr1	249250621	0	20-227-03123-GER2110284
chr2	243199373	0	20-227-03123-GER2110284
chr3	198022430	0	20-227-03123-GER2110284
chr4	191154276	0	20-227-03123-GER2110284
chr5	180915260	0	20-227-03123-GER2110284
chr6	171115067	0	20-227-03123-GER2110284
chr7	159138663	0	20-227-03123-GER2110284
chr8	146364022	0	20-227-03123-GER2110284
chr9	141213431	0	20-227-03123-GER2110284
chr10	135534747	0	20-227-03123-GER2110284
chr11	135006516	0	20-227-03123-GER2110284
chr12	133851895	0	20-227-03123-GER2110284
chr13	115169878	0	20-227-03123-GER2110284
chr14	107349540	0	20-227-03123-GER2110284
chr15	102531392	0	20-227-03123-GER2110284
chr16	90354753	0	20-227-03123-GER2110284
chr17	81195210	0	20-227-03123-GER2110284
chr18	78077248	0	20-227-03123-GER2110284
chr19	59128983	0	20-227-03123-GER2110284
chr20	63025520	0	20-227-03123-GER2110284
chr21	48129895	0	20-227-03123-GER2110284
chr22	51304566	0	20-227-03123-GER2110284
chrX	155270560	0	20-227-03123-GER2110284
chrY	59373566	0	20-227-03123-GER2110284
chrM	16571	0	20-227-03123-GER2110284
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-227-03123-GER2110284
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-227-03123-GER2110284
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-227-03123-GER2110284
J04353.1	7912	73	20-227-03123-GER2110284
M12732.1	7909	171	20-227-03123-GER2110284
X74477.1	7879	30	20-227-03123-GER2110284
NC001526.4	7906	2582	20-227-03123-GER2110284
NC001357.1	7857	1646	20-227-03123-GER2110284
NoCoordinateCount= 0	NA	NA	20-227-03123-GER2110284
chr1	249250621	0	19-182-03718-GER2110206
chr2	243199373	0	19-182-03718-GER2110206
chr3	198022430	0	19-182-03718-GER2110206
chr4	191154276	0	19-182-03718-GER2110206
chr5	180915260	0	19-182-03718-GER2110206
chr6	171115067	0	19-182-03718-GER2110206
chr7	159138663	0	19-182-03718-GER2110206
chr8	146364022	0	19-182-03718-GER2110206
chr9	141213431	0	19-182-03718-GER2110206
chr10	135534747	0	19-182-03718-GER2110206
chr11	135006516	0	19-182-03718-GER2110206
chr12	133851895	0	19-182-03718-GER2110206
chr13	115169878	0	19-182-03718-GER2110206
chr14	107349540	0	19-182-03718-GER2110206
chr15	102531392	0	19-182-03718-GER2110206
chr16	90354753	0	19-182-03718-GER2110206
chr17	81195210	0	19-182-03718-GER2110206
chr18	78077248	0	19-182-03718-GER2110206
chr19	59128983	0	19-182-03718-GER2110206
chr20	63025520	0	19-182-03718-GER2110206
chr21	48129895	0	19-182-03718-GER2110206
chr22	51304566	0	19-182-03718-GER2110206
chrX	155270560	0	19-182-03718-GER2110206
chrY	59373566	0	19-182-03718-GER2110206
chrM	16571	0	19-182-03718-GER2110206
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-182-03718-GER2110206
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-182-03718-GER2110206
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-182-03718-GER2110206
J04353.1	7912	100	19-182-03718-GER2110206
M12732.1	7909	86	19-182-03718-GER2110206
X74477.1	7879	34	19-182-03718-GER2110206
NC001526.4	7906	896	19-182-03718-GER2110206
NC001357.1	7857	2495	19-182-03718-GER2110206
NoCoordinateCount= 0	NA	NA	19-182-03718-GER2110206
chr1	249250621	0	19-316-02679-GER2110240
chr2	243199373	0	19-316-02679-GER2110240
chr3	198022430	0	19-316-02679-GER2110240
chr4	191154276	0	19-316-02679-GER2110240
chr5	180915260	0	19-316-02679-GER2110240
chr6	171115067	0	19-316-02679-GER2110240
chr7	159138663	0	19-316-02679-GER2110240
chr8	146364022	0	19-316-02679-GER2110240
chr9	141213431	0	19-316-02679-GER2110240
chr10	135534747	0	19-316-02679-GER2110240
chr11	135006516	0	19-316-02679-GER2110240
chr12	133851895	0	19-316-02679-GER2110240
chr13	115169878	0	19-316-02679-GER2110240
chr14	107349540	0	19-316-02679-GER2110240
chr15	102531392	0	19-316-02679-GER2110240
chr16	90354753	0	19-316-02679-GER2110240
chr17	81195210	0	19-316-02679-GER2110240
chr18	78077248	0	19-316-02679-GER2110240
chr19	59128983	0	19-316-02679-GER2110240
chr20	63025520	0	19-316-02679-GER2110240
chr21	48129895	0	19-316-02679-GER2110240
chr22	51304566	0	19-316-02679-GER2110240
chrX	155270560	0	19-316-02679-GER2110240
chrY	59373566	0	19-316-02679-GER2110240
chrM	16571	0	19-316-02679-GER2110240
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-316-02679-GER2110240
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-316-02679-GER2110240
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-316-02679-GER2110240
J04353.1	7912	64	19-316-02679-GER2110240
M12732.1	7909	102	19-316-02679-GER2110240
X74477.1	7879	46	19-316-02679-GER2110240
NC001526.4	7906	1253	19-316-02679-GER2110240
NC001357.1	7857	1909	19-316-02679-GER2110240
NoCoordinateCount= 0	NA	NA	19-316-02679-GER2110240
chr1	249250621	0	20-015-04115-GER2107016
chr2	243199373	0	20-015-04115-GER2107016
chr3	198022430	0	20-015-04115-GER2107016
chr4	191154276	0	20-015-04115-GER2107016
chr5	180915260	0	20-015-04115-GER2107016
chr6	171115067	0	20-015-04115-GER2107016
chr7	159138663	0	20-015-04115-GER2107016
chr8	146364022	0	20-015-04115-GER2107016
chr9	141213431	0	20-015-04115-GER2107016
chr10	135534747	0	20-015-04115-GER2107016
chr11	135006516	0	20-015-04115-GER2107016
chr12	133851895	0	20-015-04115-GER2107016
chr13	115169878	0	20-015-04115-GER2107016
chr14	107349540	0	20-015-04115-GER2107016
chr15	102531392	0	20-015-04115-GER2107016
chr16	90354753	0	20-015-04115-GER2107016
chr17	81195210	0	20-015-04115-GER2107016
chr18	78077248	0	20-015-04115-GER2107016
chr19	59128983	0	20-015-04115-GER2107016
chr20	63025520	0	20-015-04115-GER2107016
chr21	48129895	0	20-015-04115-GER2107016
chr22	51304566	0	20-015-04115-GER2107016
chrX	155270560	0	20-015-04115-GER2107016
chrY	59373566	0	20-015-04115-GER2107016
chrM	16571	0	20-015-04115-GER2107016
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-015-04115-GER2107016
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-015-04115-GER2107016
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-015-04115-GER2107016
J04353.1	7912	67	20-015-04115-GER2107016
M12732.1	7909	106	20-015-04115-GER2107016
X74477.1	7879	50	20-015-04115-GER2107016
NC001526.4	7906	1859	20-015-04115-GER2107016
NC001357.1	7857	1459	20-015-04115-GER2107016
NoCoordinateCount= 0	NA	NA	20-015-04115-GER2107016
chr1	249250621	0	21-007-04286-GER2110420
chr2	243199373	0	21-007-04286-GER2110420
chr3	198022430	0	21-007-04286-GER2110420
chr4	191154276	0	21-007-04286-GER2110420
chr5	180915260	0	21-007-04286-GER2110420
chr6	171115067	0	21-007-04286-GER2110420
chr7	159138663	0	21-007-04286-GER2110420
chr8	146364022	0	21-007-04286-GER2110420
chr9	141213431	0	21-007-04286-GER2110420
chr10	135534747	0	21-007-04286-GER2110420
chr11	135006516	0	21-007-04286-GER2110420
chr12	133851895	0	21-007-04286-GER2110420
chr13	115169878	0	21-007-04286-GER2110420
chr14	107349540	0	21-007-04286-GER2110420
chr15	102531392	0	21-007-04286-GER2110420
chr16	90354753	0	21-007-04286-GER2110420
chr17	81195210	0	21-007-04286-GER2110420
chr18	78077248	0	21-007-04286-GER2110420
chr19	59128983	0	21-007-04286-GER2110420
chr20	63025520	0	21-007-04286-GER2110420
chr21	48129895	0	21-007-04286-GER2110420
chr22	51304566	0	21-007-04286-GER2110420
chrX	155270560	0	21-007-04286-GER2110420
chrY	59373566	0	21-007-04286-GER2110420
chrM	16571	0	21-007-04286-GER2110420
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-007-04286-GER2110420
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-007-04286-GER2110420
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-007-04286-GER2110420
J04353.1	7912	158	21-007-04286-GER2110420
M12732.1	7909	143	21-007-04286-GER2110420
X74477.1	7879	61	21-007-04286-GER2110420
NC001526.4	7906	1927	21-007-04286-GER2110420
NC001357.1	7857	3506	21-007-04286-GER2110420
NoCoordinateCount= 0	NA	NA	21-007-04286-GER2110420
chr1	249250621	0	20-181-01841-GER2107072
chr2	243199373	0	20-181-01841-GER2107072
chr3	198022430	0	20-181-01841-GER2107072
chr4	191154276	0	20-181-01841-GER2107072
chr5	180915260	0	20-181-01841-GER2107072
chr6	171115067	0	20-181-01841-GER2107072
chr7	159138663	0	20-181-01841-GER2107072
chr8	146364022	0	20-181-01841-GER2107072
chr9	141213431	0	20-181-01841-GER2107072
chr10	135534747	0	20-181-01841-GER2107072
chr11	135006516	0	20-181-01841-GER2107072
chr12	133851895	0	20-181-01841-GER2107072
chr13	115169878	0	20-181-01841-GER2107072
chr14	107349540	0	20-181-01841-GER2107072
chr15	102531392	0	20-181-01841-GER2107072
chr16	90354753	0	20-181-01841-GER2107072
chr17	81195210	0	20-181-01841-GER2107072
chr18	78077248	0	20-181-01841-GER2107072
chr19	59128983	0	20-181-01841-GER2107072
chr20	63025520	0	20-181-01841-GER2107072
chr21	48129895	0	20-181-01841-GER2107072
chr22	51304566	0	20-181-01841-GER2107072
chrX	155270560	0	20-181-01841-GER2107072
chrY	59373566	0	20-181-01841-GER2107072
chrM	16571	0	20-181-01841-GER2107072
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-181-01841-GER2107072
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-181-01841-GER2107072
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-181-01841-GER2107072
J04353.1	7912	149	20-181-01841-GER2107072
M12732.1	7909	109	20-181-01841-GER2107072
X74477.1	7879	46	20-181-01841-GER2107072
NC001526.4	7906	1785	20-181-01841-GER2107072
NC001357.1	7857	9067	20-181-01841-GER2107072
NoCoordinateCount= 0	NA	NA	20-181-01841-GER2107072
chr1	249250621	0	20-147-03045-GER2110453
chr2	243199373	0	20-147-03045-GER2110453
chr3	198022430	0	20-147-03045-GER2110453
chr4	191154276	0	20-147-03045-GER2110453
chr5	180915260	0	20-147-03045-GER2110453
chr6	171115067	0	20-147-03045-GER2110453
chr7	159138663	0	20-147-03045-GER2110453
chr8	146364022	0	20-147-03045-GER2110453
chr9	141213431	0	20-147-03045-GER2110453
chr10	135534747	0	20-147-03045-GER2110453
chr11	135006516	0	20-147-03045-GER2110453
chr12	133851895	0	20-147-03045-GER2110453
chr13	115169878	0	20-147-03045-GER2110453
chr14	107349540	0	20-147-03045-GER2110453
chr15	102531392	0	20-147-03045-GER2110453
chr16	90354753	0	20-147-03045-GER2110453
chr17	81195210	0	20-147-03045-GER2110453
chr18	78077248	0	20-147-03045-GER2110453
chr19	59128983	0	20-147-03045-GER2110453
chr20	63025520	0	20-147-03045-GER2110453
chr21	48129895	0	20-147-03045-GER2110453
chr22	51304566	0	20-147-03045-GER2110453
chrX	155270560	0	20-147-03045-GER2110453
chrY	59373566	0	20-147-03045-GER2110453
chrM	16571	0	20-147-03045-GER2110453
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	20-147-03045-GER2110453
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	20-147-03045-GER2110453
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	20-147-03045-GER2110453
J04353.1	7912	117	20-147-03045-GER2110453
M12732.1	7909	163	20-147-03045-GER2110453
X74477.1	7879	52	20-147-03045-GER2110453
NC001526.4	7906	2298	20-147-03045-GER2110453
NC001357.1	7857	2998	20-147-03045-GER2110453
NoCoordinateCount= 0	NA	NA	20-147-03045-GER2110453
chr1	249250621	0	21-046-02187-GER2110193
chr2	243199373	0	21-046-02187-GER2110193
chr3	198022430	0	21-046-02187-GER2110193
chr4	191154276	0	21-046-02187-GER2110193
chr5	180915260	0	21-046-02187-GER2110193
chr6	171115067	0	21-046-02187-GER2110193
chr7	159138663	0	21-046-02187-GER2110193
chr8	146364022	0	21-046-02187-GER2110193
chr9	141213431	0	21-046-02187-GER2110193
chr10	135534747	0	21-046-02187-GER2110193
chr11	135006516	0	21-046-02187-GER2110193
chr12	133851895	0	21-046-02187-GER2110193
chr13	115169878	0	21-046-02187-GER2110193
chr14	107349540	0	21-046-02187-GER2110193
chr15	102531392	0	21-046-02187-GER2110193
chr16	90354753	0	21-046-02187-GER2110193
chr17	81195210	0	21-046-02187-GER2110193
chr18	78077248	0	21-046-02187-GER2110193
chr19	59128983	0	21-046-02187-GER2110193
chr20	63025520	0	21-046-02187-GER2110193
chr21	48129895	0	21-046-02187-GER2110193
chr22	51304566	0	21-046-02187-GER2110193
chrX	155270560	0	21-046-02187-GER2110193
chrY	59373566	0	21-046-02187-GER2110193
chrM	16571	0	21-046-02187-GER2110193
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	21-046-02187-GER2110193
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	21-046-02187-GER2110193
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	21-046-02187-GER2110193
J04353.1	7912	91	21-046-02187-GER2110193
M12732.1	7909	111	21-046-02187-GER2110193
X74477.1	7879	35	21-046-02187-GER2110193
NC001526.4	7906	1498	21-046-02187-GER2110193
NC001357.1	7857	2130	21-046-02187-GER2110193
NoCoordinateCount= 0	NA	NA	21-046-02187-GER2110193
chr1	249250621	0	19-234-03680-GER2107048
chr2	243199373	0	19-234-03680-GER2107048
chr3	198022430	0	19-234-03680-GER2107048
chr4	191154276	0	19-234-03680-GER2107048
chr5	180915260	0	19-234-03680-GER2107048
chr6	171115067	0	19-234-03680-GER2107048
chr7	159138663	0	19-234-03680-GER2107048
chr8	146364022	0	19-234-03680-GER2107048
chr9	141213431	0	19-234-03680-GER2107048
chr10	135534747	0	19-234-03680-GER2107048
chr11	135006516	0	19-234-03680-GER2107048
chr12	133851895	0	19-234-03680-GER2107048
chr13	115169878	0	19-234-03680-GER2107048
chr14	107349540	0	19-234-03680-GER2107048
chr15	102531392	0	19-234-03680-GER2107048
chr16	90354753	0	19-234-03680-GER2107048
chr17	81195210	0	19-234-03680-GER2107048
chr18	78077248	0	19-234-03680-GER2107048
chr19	59128983	0	19-234-03680-GER2107048
chr20	63025520	0	19-234-03680-GER2107048
chr21	48129895	0	19-234-03680-GER2107048
chr22	51304566	0	19-234-03680-GER2107048
chrX	155270560	0	19-234-03680-GER2107048
chrY	59373566	0	19-234-03680-GER2107048
chrM	16571	0	19-234-03680-GER2107048
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	19-234-03680-GER2107048
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	19-234-03680-GER2107048
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	19-234-03680-GER2107048
J04353.1	7912	127	19-234-03680-GER2107048
M12732.1	7909	145	19-234-03680-GER2107048
X74477.1	7879	54	19-234-03680-GER2107048
NC001526.4	7906	1593	19-234-03680-GER2107048
NC001357.1	7857	1724	19-234-03680-GER2107048
NoCoordinateCount= 0	NA	NA	19-234-03680-GER2107048
chr1	249250621	0	18-257-04075-GER2106740
chr2	243199373	0	18-257-04075-GER2106740
chr3	198022430	0	18-257-04075-GER2106740
chr4	191154276	0	18-257-04075-GER2106740
chr5	180915260	0	18-257-04075-GER2106740
chr6	171115067	0	18-257-04075-GER2106740
chr7	159138663	0	18-257-04075-GER2106740
chr8	146364022	0	18-257-04075-GER2106740
chr9	141213431	0	18-257-04075-GER2106740
chr10	135534747	0	18-257-04075-GER2106740
chr11	135006516	0	18-257-04075-GER2106740
chr12	133851895	0	18-257-04075-GER2106740
chr13	115169878	0	18-257-04075-GER2106740
chr14	107349540	0	18-257-04075-GER2106740
chr15	102531392	0	18-257-04075-GER2106740
chr16	90354753	0	18-257-04075-GER2106740
chr17	81195210	0	18-257-04075-GER2106740
chr18	78077248	0	18-257-04075-GER2106740
chr19	59128983	0	18-257-04075-GER2106740
chr20	63025520	0	18-257-04075-GER2106740
chr21	48129895	0	18-257-04075-GER2106740
chr22	51304566	0	18-257-04075-GER2106740
chrX	155270560	0	18-257-04075-GER2106740
chrY	59373566	0	18-257-04075-GER2106740
chrM	16571	0	18-257-04075-GER2106740
hg19_chr6_KRAS_ex2_pseudo_edited	132	0	18-257-04075-GER2106740
hg19_chr6_KRAS_ex2_pseudo_edited_2	131	0	18-257-04075-GER2106740
hg19_chr6_KRAS_ex2_pseudo_edited_3	132	0	18-257-04075-GER2106740
J04353.1	7912	243	18-257-04075-GER2106740
M12732.1	7909	110	18-257-04075-GER2106740
X74477.1	7879	123	18-257-04075-GER2106740
NC001526.4	7906	20771	18-257-04075-GER2106740
NC001357.1	7857	2679	18-257-04075-GER2106740
NoCoordinateCount= 0	NA	NA	18-257-04075-GER2106740
chr1	249250621	0	20-147-02233-GER2110479
chr2	243199373	0	20-147-02233-GER2110479
chr3	198022430	0	20-147-02233-GER2110479
chr4	191154276	0	20-147-02233-GER2110479
chr5	180915260	0	20-147-02233-GER2110479
chr6	171115067	0	20-147-02233-GER2110479
chr7	159138663	0	20-147-02233-GER2110479
chr8	146364022	0	20-147-02233-GER2110479
chr9	141213431	0	20-147-02233-GER2110479
chr10	135534747	0	20-147-02233-GER2110479
chr11	135006516	0	20-147-02233-GER2110479
chr12	133851895	0	20-147-02233-GER2110479
