BAIT_SET	BAIT_TERRITORY	BAIT_DESIGN_EFFICIENCY	ON_BAIT_BASES	NEAR_BAIT_BASES	OFF_BAIT_BASES	PCT_SELECTED_BASES	PCT_OFF_BAIT	ON_BAIT_VS_SELECTED	MEAN_BAIT_COVERAGE	PCT_USABLE_BASES_ON_BAIT	PCT_USABLE_BASES_ON_TARGET	FOLD_ENRICHMENT	HS_LIBRARY_SIZE	HS_PENALTY_10X	HS_PENALTY_20X	HS_PENALTY_30X	HS_PENALTY_40X	HS_PENALTY_50X	HS_PENALTY_100X	TARGET_TERRITORY	GENOME_SIZE	TOTAL_READS	PF_READS	PF_BASES	PF_UNIQUE_READS	PF_UQ_READS_ALIGNED	PF_BASES_ALIGNED	PF_UQ_BASES_ALIGNED	ON_TARGET_BASES	PCT_PF_READS	PCT_PF_UQ_READS	PCT_PF_UQ_READS_ALIGNED	MEAN_TARGET_COVERAGE	MEDIAN_TARGET_COVERAGE	MAX_TARGET_COVERAGE	MIN_TARGET_COVERAGE	ZERO_CVG_TARGETS_PCT	PCT_EXC_DUPE	PCT_EXC_ADAPTER	PCT_EXC_MAPQ	PCT_EXC_BASEQ	PCT_EXC_OVERLAP	PCT_EXC_OFF_TARGET	FOLD_80_BASE_PENALTY	PCT_TARGET_BASES_1X	PCT_TARGET_BASES_2X	PCT_TARGET_BASES_10X	PCT_TARGET_BASES_20X	PCT_TARGET_BASES_30X	PCT_TARGET_BASES_40X	PCT_TARGET_BASES_50X	PCT_TARGET_BASES_100X	AT_DROPOUT	GC_DROPOUT	HET_SNP_SENSITIVITY	HET_SNP_Q	SAMPLE	LIBRARY	READ_GROUP	SAMPLE_NAME
Invitae_HPV_primers	1063	1	142530	52768	3002	0.984861	0.015139	0.729808	134.082785	0.59057	0.331565	2093215.399369	NA	0	0	0	0	0	0	1063	3095733841	4648	4648	241343	4648	4647	198300	198300	80021	1	1	0.999785	75.223895	25	611	0	0.102564	0	0	0	0	0.442688	0.153888	18.805974	0.861712	0.838194	0.725306	0.558796	0.498589	0.450611	0.412982	0.190969	28.801145000000002	7.23779	0.831085	8	NA	NA	NA	20-139-01315-GER2110301
Invitae_HPV_primers	1063	1	130338	35978	2421	0.985652	0.014348	0.783677	122.613358	0.621575	0.34581	2249526.322135	NA	0	0	0	0	0	0	1063	3095733841	4382	4382	209690	4382	4382	168737	168737	72513	1	1	1	68.162747	30	540	0	0.051282	0	0	0	0	0.452604	0.117698	34.081373	0.939793	0.854186	0.711195	0.587018	0.510818	0.412041	0.342427	0.199436	32.548158	7.74733	0.866788	9	NA	NA	NA	20-107-02245-GER2106941
Invitae_HPV_primers	1063	1	124859	6644	4195	0.969086	0.030914	0.949476	117.459078	0.718105	0.469228	2679641.873482	NA	0	0	0	0	0	0	1063	3095733841	3539	3539	173873	3539	3538	135698	135698	81586	1	1	0.999717	76.716839	11	901	0	0.051282	0	0	0	0	0.350381	0.048461	76.716839	0.932267	0.79492	0.599247	0.385701	0.286924	0.280339	0.277516	0.17968	40.735305	10.56974	0.826204	8	NA	NA	NA	21-113-00836-GER2106752
Invitae_HPV_primers	1063	1	222040	9223	4889	0.979297	0.020703	0.960119	208.880527	0.699046	0.399855	2738230.104231	NA	0	0	0	0	0	0	1063	3095733841	7619	7619	317633	7619	7619	236152	236152	127007	1	1	1	119.418627	20	1058	0	0	0	0	0	0	0.427847	0.034402	23.883725	0.983067	0.88429	0.686736	0.556914	0.428975	0.409219	0.399812	0.24365	36.432175	8.374895	0.901643	10	NA	NA	NA	18-229-01981-GER2110528
Invitae_HPV_primers	1063	1	91339	2325	3819	0.960824	0.039176	0.975177	85.925682	0.732875	0.446342	2728712.10034	NA	0	0	0	0	0	0	1063	3095733841	2906	2906	124631	2906	2906	97483	97483	55628	1	1	1	52.292568	9	370	0	0.051282	0	0	0	0	0.388611	0.040838	26.146284	0.926623	0.832549	0.459078	0.352775	0.305738	0.241769	0.21731	0.190028	38.998963	10.60791	0.812034	7	NA	NA	NA	19-352-02720-GER2107068
Invitae_HPV_primers	1063	1	73771	1954	4132	0.948258	0.051742	0.974196	69.398871	0.712598	0.438613	2690314.360066	NA	0	0	0	0	0	0	1063	3095733841	2368	2368	103524	2368	2368	79857	79857	45407	1	1	1	42.686736	11	337	0	0.051282	0	0	0	0	0.385577	0.045869	21.343368	0.933208	0.875823	0.536218	0.349012	0.252117	0.193791	0.19285	0.156162	36.809451	9.3588	0.819694	7	NA	NA	NA	18-250-02325-GER2110270
Invitae_HPV_primers	1063	1	79126	21352	3132	0.969771	0.030229	0.787496	74.4365	0.628099	0.372854	2224067.112361	NA	0	0	0	0	0	0	1063	3095733841	2506	2506	125977	2506	2506	103610	103610	46971	1	1	1	44.149577	16	296	0	0.051282	0	0	0	0	0.41467	0.132014	11.037394	0.936971	0.88523	0.622766	0.454374	0.337723	0.291627	0.233302	0.144873	33.60769	7.205797	0.866535	9	NA	NA	NA	18-247-01918-GER2110327
Invitae_HPV_primers	1063	1	155626	4015	5629	0.965941	0.034059	0.97485	146.402634	0.724901	0.431612	2742322.191894	NA	0	0	0	0	0	0	1063	3095733841	5135	5135	214686	5135	5135	165270	165270	92661	1	1	1	87.095014	24	733	0	0	0	0	0	0	0.403806	0.035578	29.031671	0.968956	0.869238	0.595484	0.508937	0.408278	0.380056	0.349012	0.21731	35.204038	8.385585	0.874141	9	NA	NA	NA	18-303-04863-GER2110459
Invitae_HPV_primers	1063	1	1503205	2478992	6202441	0.391	0.609	0.377481	1414.11571	0.142477	0.080905	429836.176732	NA	0	0	0	0	0	0	1063	3095733841	116358	116358	10550517	116358	116343	10184638	10184638	853592	1	1	0.999871	802.583255	92	11405	0	0.025641	0	0	0	0	0.418758	0.497527	53.50555	0.964252	0.946378	0.904986	0.738476	0.70555	0.682032	0.627469	0.481656	54.496194	20.164385	0.945294	13	NA	NA	NA	19-156-01274-GER2106807
Invitae_HPV_primers	1063	1	89133	3726	4981	0.94909	0.05091	0.959875	83.850423	0.711635	0.438344	2653092.733907	NA	0	0	0	0	0	0	1063	3095733841	2843	2843	125251	2843	2843	97840	97840	54903	1	1	1	51.594544	11	344	0	0.025641	0	0	0	0	0.382011	0.056909	12.898636	0.958608	0.888053	0.570085	0.377234	0.326435	0.291627	0.21825	0.180621	35.169483	9.239639	0.872912	9	NA	NA	NA	20-196-00884-GER2110246
Invitae_HPV_primers	1063	1	1713761	2321382	7583	0.998124	0.001876	0.424709	1612.19285	0.41653	0.228506	1234543.217936	NA	0	0	0	0	0	0	1063	3095733841	47525	47525	4114375	47525	47504	4042726	4042726	940158	1	1	0.999558	883.298213	182	3731	0	0.025641	0	0	0	0	0.448876	0.31882	110.412277	0.964252	0.959548	0.793979	0.766698	0.651929	0.619944	0.61524	0.523989	24.841524	5.962652	0.937367	12	NA	NA	NA	19-259-02346-GER2106786
Invitae_HPV_primers	1063	1	107482	2352	3994	0.964912	0.035088	0.978586	101.111947	0.703817	0.414726	2749900.525745	NA	0	0	0	0	0	0	1063	3095733841	3615	3615	152713	3615	3615	113828	113828	63334	1	1	1	59.522107	11	561	0	0.128205	0	0	0	0	0.407387	0.036248	59.522107	0.856068	0.797742	0.535278	0.415804	0.319849	0.292568	0.253057	0.17968	37.982956	8.909025	0.781515	7	NA	NA	NA	18-283-01010-GER2110449
Invitae_HPV_primers	1063	1	181565	181242	3066	0.99162	0.00838	0.500445	170.804327	0.47999000000000003	0.270044	1445213.875976	NA	0	0	0	0	0	0	1063	3095733841	5023	5023	378268	5023	5023	365873	365873	102149	1	1	1	95.985889	67	406	0	0.051282	0	0	0	0	0.451137	0.269922	13.71227	0.940734	0.89746	0.71778	0.547507	0.521167	0.519285	0.517404	0.396049	23.766464	5.81194	0.891664	10	NA	NA	NA	20-104-02192-GER2110274
Invitae_HPV_primers	1063	1	140450	5804	3854	0.974325	0.025675	0.960316	132.126058	0.736744	0.450613	2724885.482694	NA	0	0	0	0	0	0	1063	3095733841	4391	4391	190636	4391	4390	150108	150108	85903	1	1	0.999772	80.763876	23	716	0	0.051282	0	0	0	0	0.389113	0.038659	26.921292	0.93603	0.89746	0.638758	0.504233	0.439323	0.352775	0.308561	0.21825	34.517194	9.081712	0.863181	9	NA	NA	NA	21-081-03848-GER2213088
Invitae_HPV_primers	1063	1	376187	236196	6179	0.990011	0.009989	0.6143	353.891816	0.537022	0.303902	1771131.866581	NA	0	0	0	0	0	0	1063	3095733841	11838	11838	700506	11838	11838	618562	618562	212885	1	1	1	200.105362	95	982	0	0.025641	0	0	0	0	0.4374	0.218508	28.58648	0.970837	0.942615	0.772342	0.714017	0.664158	0.634055	0.605833	0.470367	29.847175	7.294276	0.940097	12	NA	NA	NA	19-105-02811-GER2106774
Invitae_HPV_primers	1063	1	849026	1036695	6138	0.996756	0.003244	0.450239	798.707432	0.442861	0.250024	1306960.838874	NA	0	0	0	0	0	0	1063	3095733841	21740	21740	1917139	21740	21740	1891859	1891859	479331	1	1	1	450.408278	60	2223	0	0.051282	0	0	0	0	0.436996	0.309835	50.045364	0.944497	0.918156	0.790216	0.698965	0.645343	0.552211	0.547507	0.431797	25.045618	8.283551	0.919478	11	NA	NA	NA	19-238-01325-GER2110166
Invitae_HPV_primers	1063	1	79161	5004	3098	0.964498	0.035502	0.940545	74.469426	0.736717	0.452923	2641870.2389310002	NA	0	0	0	0	0	0	1063	3095733841	2475	2475	107451	2475	2475	87263	87263	48667	1	1	1	45.740357	13	326	0	0.025641	0	0	0	0	0.38596	0.05637	15.246786	0.958608	0.877705	0.56444	0.382879	0.326435	0.26905	0.21731	0.156162	34.037923	8.915156	0.845123	8	NA	NA	NA	20-363-02627-GER2213076
Invitae_HPV_primers	1063	1	62379	3083	4163	0.940208	0.059792	0.952904	58.682032	0.849538	0.571574	2609177.052416	NA	0	0	0	0	0	0	1063	3095733841	1663	1663	73427	1663	1662	69625	69625	41969	1	1	0.999399	39.441204	8	308	0	0.076923	0	0	0	0	0.327382	0.069946	19.720602	0.904045	0.861712	0.482596	0.342427	0.278457	0.214487	0.206961	0.145814	38.626999	12.802831	0.802077	7	NA	NA	NA	19-277-03776-GER2110406
Invitae_HPV_primers	1063	1	1443874	1892246	3568	0.998932	0.001068	0.4328	1358.301035	0.42827	0.221995	1259081.231456	NA	0	0	0	0	0	0	1063	3095733841	38946	38946	3371412	38946	38937	3339688	3339688	748435	1	1	0.999769	703.213547	158	3560	0	0	0	0	0	0	0.484977	0.291242	140.642709	0.983067	0.905927	0.737535	0.636877	0.587018	0.584196	0.557855	0.520226	26.11513	5.973072	0.912613	11	NA	NA	NA	18-264-04671-GER2110445
Invitae_HPV_primers	1063	1	149854	15725	8563	0.950827	0.049173	0.90503	140.972719	0.707957	0.434868	2506081.335928	NA	0	0	0	0	0	0	1063	3095733841	4699	4699	211671	4699	4698	174142	174142	92049	1	1	0.999787	86.532455	21	739	0	0	0	0	0	0	0.384565	0.086895	17.306491	0.992474	0.981185	0.714958	0.548448	0.441204	0.388523	0.35936	0.190969	34.423089	8.812711	0.927694	11	NA	NA	NA	19-197-02600-GER2106858
Invitae_HPV_primers	1063	1	96238	84918	5699	0.9695	0.0305	0.531244	90.534337	0.494609	0.278408	1499934.227881	NA	0	0	0	0	0	0	1063	3095733841	3009	3009	194574	3009	3009	186855	186855	54171	1	1	1	50.907808	14	280	0	0.102564	0	0	0	0	0.45592	0.25424	25.453904	0.887112	0.831609	0.521167	0.495767	0.490122	0.488241	0.443086	0.174036	28.752906	5.654809	0.785591	7	NA	NA	NA	19-148-01909-GER2106801
Invitae_HPV_primers	1063	1	189419	7161	9153	0.95551	0.04449	0.963572	178.19285	0.685786	0.396304	2681327.921528	NA	0	0	0	0	0	0	1063	3095733841	6516	6516	276207	6516	6516	205733	205733	109462	1	1	1	102.920038	24	1027	0	0.102564	0	0	0	0	0.422659	0.045306	34.306679	0.892756	0.874882	0.642521	0.508937	0.464722	0.404516	0.349953	0.212606	36.167726	8.354763	0.837364	8	NA	NA	NA	20-273-01641-GER2110413
Invitae_HPV_primers	1063	1	812156	908735	5697	0.9967	0.0033	0.471939	764.022578	0.455121	0.252727	1369875.470464	NA	0	0	0	0	0	0	1063	3095733841	21754	21754	1784482	21754	21754	1726588	1726588	450986	1	1	1	423.940734	167	2529	0	0.025641	0	0	0	0	0.446399	0.292503	42.394073	0.969897	0.947319	0.80809	0.749765	0.66604	0.639699	0.60207	0.523989	26.645036	5.909523	0.941851	12	NA	NA	NA	19-175-01367-GER2110370
Invitae_HPV_primers	1063	1	466792	471510	2250	0.997608	0.002392	0.497486	439.126999	0.462212	0.253541	1445343.066077	NA	0	0	0	0	0	0	1063	3095733841	14145	14145	1009908	14145	14145	940552	940552	256053	1	1	1	240.634995	149	924	0	0.025641	0	0	0	0	0.453762	0.274119	34.376428	0.970837	0.915334	0.774224	0.67921	0.645343	0.600188	0.594544	0.521167	26.228184	6.805105	0.919308	11	NA	NA	NA	19-120-01440-GER2106933
Invitae_HPV_primers	1063	1	77781	32610	4563	0.960306	0.039694	0.704595	73.171214	0.596828	0.329832	1970515.179664	NA	0	0	0	0	0	0	1063	3095733841	2588	2588	130324	2588	2588	114954	114954	42985	1	1	1	40.416745	15	496	0	0.128205	0	0	0	0	0.451093	0.175009	40.416745	0.848542	0.796802	0.537159	0.454374	0.329257	0.222954	0.202258	0.086548	33.741926	7.930103	0.753975	6	NA	NA	NA	19-072-00897-GER2106884
Invitae_HPV_primers	1063	1	70287	1388	3095	0.958606	0.041394	0.980635	66.121355	0.81445	0.528517	2737650.330658	NA	0	0	0	0	0	0	1063	3095733841	2036	2036	86300	2036	2036	74770	74770	45611	1	1	1	42.871119	8	278	0	0.102564	0	0	0	0	0.348616	0.04142	42.871119	0.844779	0.716839	0.488241	0.380056	0.310442	0.258702	0.224835	0.147695	36.009741	9.628693	0.725002	6	NA	NA	NA	21-285-04918-GER2213055
Invitae_HPV_primers	1063	1	184275	4586	4173	0.978382	0.021618	0.975718	173.353716	0.725792	0.429965	2780116.27366	NA	0	0	0	0	0	0	1063	3095733841	6062	6062	253895	6062	6062	193034	193034	109166	1	1	1	102.617121	22	892	0	0.025641	0	0	0	0	0.406902	0.027643	51.308561	0.936971	0.867357	0.590781	0.530574	0.4619	0.426152	0.350894	0.27281300000000003	33.663887	9.210007	0.848812	8	NA	NA	NA	19-140-01405-GER2106697
Invitae_HPV_primers	1063	1	819625	1134080	5502	0.997192	0.002808	0.419523	771.048918	0.413852	0.219933	1218330.798636	NA	0	0	0	0	0	0	1063	3095733841	22507	22507	1980478	22507	22500	1959207	1959207	435573	1	1	0.999689	409.147695	85	1652	0	0.076923	0	0	0	0	0.47380100000000003	0.30424	204.573848	0.915334	0.841957	0.734713	0.650047	0.580433	0.524929	0.522107	0.472248	25.531733	5.984828	0.860841	9	NA	NA	NA	20-098-01910-GER2110258
Invitae_HPV_primers	1063	1	59264	1473	2764	0.956473	0.043527	0.975748	55.751646	0.770954	0.487414	2717945.514136	NA	0	0	0	0	0	0	1063	3095733841	1787	1787	76871	1787	1787	63501	63501	37468	1	1	1	35.209784	8	263	0	0.128205	0	0	0	0	0.364073	0.045968	35.209784	0.857008	0.742239	0.468485	0.361242	0.290687	0.215428	0.18626499999999999	0.137347	36.585965	9.37451	0.745256	6	NA	NA	NA	20-106-00933-GER2110283
Invitae_HPV_primers	1063	1	60509	1537	3564	0.945679	0.054321	0.975228	56.92286	0.757357	0.475049	2685840.931326	NA	0	0	0	0	0	0	1063	3095733841	1891	1891	79895	1891	1891	65610	65610	37954	1	1	1	35.686736	7	277	0	0.153846	0	0	0	0	0.370873	0.050678	35.686736	0.818438	0.759172	0.439323	0.327375	0.224835	0.193791	0.193791	0.137347	36.031782	9.533805	0.740613	6	NA	NA	NA	18-295-02323-GER2213042
Invitae_HPV_primers	1063	1	50313	1882	2986	0.945887	0.054113	0.963943	47.331138	0.848077	0.57093	2655345.255265	NA	0	0	0	0	0	0	1063	3095733841	1331	1331	59326	1331	1331	55181	55181	33871	1	1	1	31.842897	6	279	0	0.128205	0	0	0	0	0.324731	0.061507	31.842897	0.866416	0.764817	0.417686	0.283161	0.222013	0.190969	0.190969	0.113829	40.801165	14.566074	0.737655	6	NA	NA	NA	18-271-03310-GER2213035
Invitae_HPV_primers	1063	1	1414123	1898028	5591	0.998315	0.001685	0.42695	1330.313264	0.423229	0.224034	1241294.769626	NA	0	0	0	0	0	0	1063	3095733841	37911	37911	3341274	37911	37909	3317742	3317742	748559	1	1	0.999947	703.084666	166	2876	0	0	0	6e-6	0	0	0.47421	0.300414	100.440667	0.985889	0.919097	0.766698	0.643462	0.619003	0.617121	0.612418	0.554092	26.809505	5.978415	0.9304	12	NA	NA	NA	20-132-01483-GER2110302
Invitae_HPV_primers	1063	1	177624	4784	6422	0.965991	0.034009	0.973773	167.096896	0.735095	0.439628	2739435.017574	NA	0	0	0	0	0	0	1063	3095733841	5773	5773	241634	5773	5773	188830	188830	106229	1	1	1	99.84666	23	974	0	0.025641	0	0	0	0	0.400222	0.037277	49.92333	0.954845	0.926623	0.622766	0.504233	0.43556	0.372531	0.345249	0.21731	37.50867	9.817273	0.885224	9	NA	NA	NA	19-249-02506-GER2107047
Invitae_HPV_primers	1063	1	1801257	2602988	5860	0.998671	0.001329	0.408982	1694.503293	0.403613	0.224722	1189479.884603	NA	0	0	0	0	0	0	1063	3095733841	49823	49823	4462828	49823	49821	4410105	4410105	1002895	1	1	0.99996	942.93603	351	3957	0	0.076923	0	0	0	0	0.435327	0.337336	157.156005	0.919097	0.896519	0.74318	0.669802	0.639699	0.638758	0.607714	0.524929	26.470892	6.001541	0.888038	10	NA	NA	NA	20-363-01163-GER2107089
Invitae_HPV_primers	1063	1	213972	126286	3775	0.989027	0.010973	0.628852	201.290687	0.55587	0.317495	1811286.681236	NA	0	0	0	0	0	0	1063	3095733841	6457	6457	384932	6457	6457	344033	344033	122214	1	1	1	114.888993	74	723	0	0	0	0	0	0	0.442789	0.202103	28.722248	0.982126	0.955786	0.715898	0.649106	0.626529	0.569144	0.569144	0.374412	28.551195	6.047448	0.923952	11	NA	NA	NA	19-176-01958-GER2106834
Invitae_HPV_primers	1063	1	104312	8229	5526	0.953196	0.046804	0.92688	98.129821	0.730318	0.448019	2572978.126722	NA	0	0	0	0	0	0	1063	3095733841	3273	3273	142831	3273	3273	118067	118067	63991	1	1	1	60.138288	17	425	0	0.025641	0	0	0	0	0.389262	0.068842	15.034572	0.969897	0.962371	0.655691	0.441204	0.352775	0.29539	0.273754	0.181562	34.098942	9.015368	0.90391	10	NA	NA	NA	20-288-03825-GER2110408
Invitae_HPV_primers	1063	1	169622	6590	6871	0.962471	0.037529	0.962602	159.569144	0.651936	0.364518	2698140.181505	NA	0	0	0	0	0	0	1063	3095733841	6150	6150	260182	6150	6150	183083	183083	94841	1	1	1	89.150517	21	990	0	0.025641	0	0	0	0	0.43968	0.042336	14.85842	0.966134	0.903104	0.677328	0.529633	0.391345	0.364064	0.293509	0.183443	37.912907	8.195752	0.907095	10	NA	NA	NA	19-084-02677-GER2110484
Invitae_HPV_primers	1063	1	139364	86258	4731	0.979462	0.020538	0.617688	131.104421	0.574117	0.340823	1761923.631051	NA	0	0	0	0	0	0	1063	3095733841	3893	3893	242745	3893	3889	230353	230353	82733	1	1	0.998973	77.745061	44	536	0	0.025641	0	0	0	0	0.428269	0.212834	25.91502	0.968956	0.892756	0.740357	0.624647	0.549389	0.514581	0.473189	0.252117	27.910437	6.117211	0.893718	10	NA	NA	NA	20-147-05168-GER2106688
Invitae_HPV_primers	1063	1	185296	5248	7295	0.963127	0.036873	0.972458	174.314205	0.703181	0.408233	2727623.894344	NA	0	0	0	0	0	0	1063	3095733841	6347	6347	263511	6347	6347	197839	197839	107574	1	1	1	101.150517	26	925	0	0	0	0	0	0	0.415762	0.040523000000000003	16.85842	0.990593	0.953904	0.686736	0.5127	0.43556	0.404516	0.340546	0.208843	37.001766	8.601758	0.925896	11	NA	NA	NA	18-309-04496-GER2106716
Invitae_HPV_primers	1063	1	428002	426291	5604	0.993483	0.006517	0.501001	402.635936	0.478707	0.261411	1449538.366538	NA	0	0	0	0	0	0	1063	3095733841	12083	12083	894080	12083	12083	859897	859897	233722	1	1	1	219.552211	71	1230	0	0.025641	0	0	0	0	0.464679	0.263791	54.888053	0.96143	0.91063	0.773283	0.672625	0.635936	0.580433	0.553151	0.493885	26.621689	6.507664	0.906456	10	NA	NA	NA	19-218-04614-GER2110189
Invitae_HPV_primers	1063	1	73308	5410	3521	0.957186	0.042814	0.931274	68.963311	0.759283	0.480046	2595995.292202	NA	0	0	0	0	0	0	1063	3095733841	2183	2183	96549	2183	2183	82239	82239	46348	1	1	1	43.555033	14	275	0	0.051282	0	0	0	0	0.371807	0.064702	14.518344	0.931326	0.854186	0.547507	0.412041	0.27281300000000003	0.249294	0.224835	0.156162	33.004236	9.95111	0.845172	8	NA	NA	NA	19-315-01968-GER2110354
Invitae_HPV_primers	1063	1	225446	44862	6086	0.977981	0.022019	0.834034	212.084666	0.650277	0.374805	2375441.137708	NA	0	0	0	0	0	0	1063	3095733841	7457	7457	346692	7457	7457	276394	276394	129942	1	1	1	122.157103	46	1012	0	0	0	0	0	0	0.425556	0.104347	15.269638	0.991533	0.934149	0.759172	0.711195	0.577611	0.53904	0.470367	0.25682	33.54848	7.850213	0.937401	12	NA	NA	NA	18-274-01352-GER2110444
Invitae_HPV_primers	1063	1	158546	6094	5836	0.965766	0.034234	0.962986	149.149577	0.706181	0.440698	2708459.79415	NA	0	0	0	0	0	0	1063	3095733841	4861	4861	224512	4861	4861	170476	170476	98942	1	1	1	93.026341	13	849	0	0.051282	0	0	0	0	0.375472	0.0442	23.256585	0.933208	0.905927	0.590781	0.456256	0.372531	0.325494	0.246472	0.184384	40.494693	10.022022	0.863244	9	NA	NA	NA	20-233-01264-GER2107098
Invitae_HPV_primers	1063	1	120209	4588	3047	0.976166	0.023834	0.963236	113.084666	0.697321	0.400436	2738337.564193	NA	0	0	0	0	0	0	1063	3095733841	4099	4099	172387	4099	4099	127844	127844	69030	1	1	1	64.88429	16	580	0	0	0	0	0	0	0.426989	0.033095	16.221072	0.979304	0.917215	0.642521	0.442145	0.351834	0.322672	0.244591	0.197554	34.70833	8.634991	0.895624	10	NA	NA	NA	19-176-04031-GER2110209
Invitae_HPV_primers	1063	1	219968	17960	8374	0.966001	0.033999	0.924515	206.931326	0.632368	0.355592	2600889.598975	NA	0	0	0	0	0	0	1063	3095733841	7853	7853	347848	7853	7853	246302	246302	123692	1	1	1	116.238006	21	2206	0	0.051282	0	0	0	0	0.435445	0.062427	19.373001	0.942615	0.937912	0.710254	0.5127	0.379116	0.347131	0.273754	0.190969	40.920987	10.256	0.913306	11	NA	NA	NA	20-104-02013-GER2106879
Invitae_HPV_primers	1063	1	375705	343142	5789	0.992011	0.007989	0.522649	353.438382	0.481373	0.271751	1509932.103392	NA	0	0	0	0	0	0	1063	3095733841	11191	11191	780487	11191	11191	724636	724636	212098	1	1	1	199.385701	165	761	0	0	0	0	0	0	0.432011	0.275388	28.483672	0.990593	0.966134	0.774224	0.714958	0.664158	0.62841	0.57667	0.520226	24.598108	5.762141	0.948092	13	NA	NA	NA	21-020-01884-GER2107101
Invitae_HPV_primers	1063	1	512400	647401	6016	0.99484	0.00516	0.4418	482.031985	0.430918	0.2483	1279997.399462	NA	0	0	0	0	0	0	1063	3095733841	13908	13908	1189088	13908	13907	1165817	1165817	295251	1	1	0.999928	277.456256	155	1083	0	0.025641	0	0	0	0	0.426327	0.32061	34.682032	0.965193	0.906867	0.768579	0.64158	0.587018	0.580433	0.579492	0.50047	23.144959	5.916267	0.912541	11	NA	NA	NA	19-266-01241-GER2106816
Invitae_HPV_primers	1063	1	7663930	11627966	13510	0.9993	7e-4	0.397262	7209.71778	0.394632	0.223709	1156120.068917	NA	0	0	0	0	0	0	1063	3095733841	204471	204471	19420457	204471	204462	19305406	19305406	4344536	1	1	0.999956	4085.688617	541	15332	0	0.025641	0	0	0	0	0.426289	0.348826	408.568862	0.970837	0.960489	0.818438	0.691439	0.670743	0.66698	0.634995	0.573848	27.328696	6.011279	0.94111	12	NA	NA	NA	18-337-01679-GER2106693
Invitae_HPV_primers	1063	1	466821	14116	21239	0.957706	0.042294	0.970649	439.15428000000003	0.92724	0.646369	2707227.679269	NA	0	0	0	0	0	0	1063	3095733841	11448	11448	503452	11448	11444	502176	502176	325416	1	1	0.999651	305.960489	57	3981	0	0.025641	0	0	0	0	0.30198	0.05004	61.192098	0.967074	0.942615	0.722484	0.619944	0.571966	0.549389	0.506115	0.342427	49.197437	23.545376	0.910101	10	NA	NA	NA	21-047-02018-GER2213075
Invitae_HPV_primers	1063	1	98433	6393	2252	0.978969	0.021031	0.939013	92.599247	0.668675	0.374231	2677138.383865	NA	0	0	0	0	0	0	1063	3095733841	3474	3474	147206	3474	3474	107078	107078	55089	1	1	1	51.778928	9	511	0	0.076923	0	0	0	0	0.440539	0.045033	25.889464	0.898401	0.855127	0.497648	0.380997	0.351834	0.271872	0.196613	0.124177	36.300654	8.535126	0.821593	7	NA	NA	NA	18-253-01483-GER2110265
Invitae_HPV_primers	1063	1	1941553	2252937	8605	0.997953	0.002047	0.462882	1826.484478	0.448702	0.239123	1345272.902058	NA	0	0	0	0	0	0	1063	3095733841	52920	52920	4327043	52920	52917	4203095	4203095	1034696	1	1	0.999943	972.971778	464	3354	0	0.051282	0	0	0	0	0.47143	0.282465	51.209041	0.94826	0.943556	0.84666	0.793039	0.685795	0.65381	0.634995	0.572907	22.959312	5.928167	0.934963	12	NA	NA	NA	19-045-02331-GER2106787
Invitae_HPV_primers	1063	1	304346	248582	5035	0.990976	0.009024	0.550426	286.308561	0.49477	0.282295	1588519.490104	NA	0	0	0	0	0	0	1063	3095733841	9359	9359	615126	9359	9358	557963	557963	173647	1	1	0.999893	163.236124	123	665	0	0	0	0	0	0	0.422827	0.266073	32.647225	0.978363	0.891816	0.740357	0.696143	0.634055	0.603951	0.571025	0.518344	23.692653	5.740037	0.911755	11	NA	NA	NA	20-132-01547-GER2106911
Invitae_HPV_primers	1063	1	112415	28477	3815	0.973636	0.026364	0.797881	105.752587	0.650651	0.386993	2262377.510449	NA	0	0	0	0	0	0	1063	3095733841	3509	3509	172773	3509	3509	144707	144707	66862	1	1	1	62.859831	25	497	0	0.025641	0	0	0	0	0.415626	0.122385	20.953277	0.946378	0.859831	0.712135	0.604892	0.451552	0.402634	0.274694	0.139229	31.882026	8.206372	0.863387	9	NA	NA	NA	19-092-04909-GER2106794
Invitae_HPV_primers	1063	1	81919	24304	3692	0.96641	0.03359	0.771198	77.06397	0.667773	0.412219	2170491.193472	NA	0	0	0	0	0	0	1063	3095733841	2372	2372	122675	2372	2372	109915	109915	50569	1	1	1	47.527752	23	300	0	0.025641	0	0	0	0	0.398863	0.141118	15.842584	0.966134	0.892756	0.675447	0.555974	0.385701	0.26905	0.21731	0.16651	31.764847	8.207639	0.877655	9	NA	NA	NA	18-257-04102-GER2110443
Invitae_HPV_primers	1063	1	362296	181557	397082	0.577992	0.422008	0.666165	340.824083	0.37369	0.236306	1121332.12911	NA	0	0	0	0	0	0	1063	3095733841	14696	14696	969509	14696	14694	940935	940935	229101	1	1	0.999864	215.261524	55	1837	0	0	0	0	0	0	0.424082	0.332704	21.526152	0.992474	0.969897	0.822201	0.791157	0.683913	0.617121	0.553151	0.365945	35.776806	18.545242	0.96344	14	NA	NA	NA	21-012-04118-GER2110423
